data_pedido,cliente_id,produto,quantidade,valor_unitario,valor_total,temperatura_media
2025-10-01,124,Base Milkshake Baunilha 10L,24,90.0,2160.0,20.8
2025-10-01,144,Creme de Cupuaçu 5L,18,70.0,1260.0,20.8
2025-10-01,127,Base Milkshake Morango 10L,43,90.0,3870.0,20.8
2025-10-01,147,Creme de Cupuaçu 5L,16,70.0,1120.0,20.8
2025-10-01,111,Caixa de Sorvete de Morango 10L,24,110.0,2640.0,20.8
2025-10-02,141,Caixa de sorvete de Creme 10L,11,110.0,1210.0,19.6
2025-10-02,129,Creme de Cupuaçu 5L,10,70.0,700.0,19.6
2025-10-02,118,Creme de Cupuaçu 5L,33,70.0,2310.0,19.6
2025-10-02,127,Creme de Cupuaçu 5L,25,70.0,1750.0,19.6
2025-10-02,118,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0,19.6
2025-10-02,133,Caixa de Sorvete de Chocolate Belga 10L,15,110.0,1650.0,19.6
2025-10-03,114,Caixa de sorvete de Creme 10L,41,110.0,4510.0,20.9
2025-10-03,116,Caixa de Sorvete de Morango 10L,20,110.0,2200.0,20.9
2025-10-03,105,Base Milkshake Chocolate 10L,6,95.0,570.0,20.9
2025-10-03,123,Caixa de Sorvete de Chocolate Belga 10L,14,110.0,1540.0,20.9
2025-10-03,143,Base Milkshake Chocolate 10L,13,95.0,1235.0,20.9
2025-10-03,148,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0,20.9
2025-10-03,101,Caixa Açaí 5L,50,65.0,3250.0,20.9
2025-10-04,131,Caixa de Sorvete de Chocolate Belga 10L,20,110.0,2200.0,20.4
2025-10-04,136,Caixa Açaí 5L,13,65.0,845.0,20.4
2025-10-04,112,Caixa de Sorvete de Morango 10L,48,110.0,5280.0,20.4
2025-10-04,131,Caixa Açaí Tradição 10L,7,120.0,840.0,20.4
2025-10-04,101,Caixa de Sorvete de Morango 10L,7,110.0,770.0,20.4
2025-10-04,107,Caixa Açaí Tradição 10L,26,120.0,3120.0,20.4
2025-10-05,106,Base Milkshake Chocolate 10L,33,95.0,3135.0,25.5
2025-10-05,101,Base Milkshake Chocolate 10L,15,95.0,1425.0,25.5
2025-10-05,121,Base Milkshake Baunilha 10L,15,90.0,1350.0,25.5
2025-10-05,134,Caixa Açaí Tradição 10L,16,120.0,1920.0,25.5
2025-10-05,106,Base Milkshake Baunilha 10L,19,90.0,1710.0,25.5
2025-10-05,139,Base Milkshake Morango 10L,30,90.0,2700.0,25.5
2025-10-06,142,Creme de Cupuaçu 5L,30,70.0,2100.0,28.2
2025-10-06,120,Caixa de Sorvete de Morango 10L,12,110.0,1320.0,28.2
2025-10-07,117,Caixa de Sorvete de Morango 10L,46,110.0,5060.0,18.7
2025-10-07,138,Caixa Açaí Tradição 10L,30,120.0,3600.0,18.7
2025-10-07,144,Caixa Açaí 5L,19,65.0,1235.0,18.7
2025-10-07,135,Base Milkshake Chocolate 10L,5,95.0,475.0,18.7
2025-10-07,128,Base Milkshake Chocolate 10L,5,95.0,475.0,18.7
2025-10-07,133,Caixa Açaí 5L,35,65.0,2275.0,18.7
2025-10-07,105,Creme de Cupuaçu 5L,21,70.0,1470.0,18.7
2025-10-07,118,Caixa de Sorvete de Morango 10L,29,110.0,3190.0,18.7
2025-10-07,108,Caixa de Sorvete de Morango 10L,22,110.0,2420.0,18.7
2025-10-07,150,Creme de Cupuaçu 5L,33,70.0,2310.0,18.7
2025-10-07,114,Caixa de sorvete de Creme 10L,34,110.0,3740.0,18.7
2025-10-07,133,Base Milkshake Baunilha 10L,2,90.0,180.0,18.7
2025-10-07,144,Base Milkshake Morango 10L,33,90.0,2970.0,18.7
2025-10-07,140,Caixa Açaí 5L,37,65.0,2405.0,18.7
2025-10-07,150,Caixa de Sorvete de Morango 10L,31,110.0,3410.0,18.7
2025-10-08,130,Caixa Açaí 5L,6,65.0,390.0,15.3
2025-10-08,119,Base Milkshake Morango 10L,12,90.0,1080.0,15.3
2025-10-08,115,Caixa de Sorvete de Morango 10L,17,110.0,1870.0,15.3
2025-10-08,115,Base Milkshake Baunilha 10L,25,90.0,2250.0,15.3
2025-10-08,125,Caixa Açaí Tradição 10L,35,120.0,4200.0,15.3
2025-10-08,103,Caixa Açaí Tradição 10L,15,120.0,1800.0,15.3
2025-10-09,141,Creme de Cupuaçu 5L,21,70.0,1470.0,16.3
2025-10-09,150,Caixa Açaí Tradição 10L,18,120.0,2160.0,16.3
2025-10-09,136,Caixa Açaí 5L,18,65.0,1170.0,16.3
2025-10-09,127,Base Milkshake Baunilha 10L,12,90.0,1080.0,16.3
2025-10-10,148,Caixa de sorvete de Creme 10L,39,110.0,4290.0,16.8
2025-10-10,112,Caixa de Sorvete de Morango 10L,27,110.0,2970.0,16.8
2025-10-10,109,Caixa de Sorvete de Chocolate Belga 10L,19,110.0,2090.0,16.8
2025-10-10,140,Base Milkshake Baunilha 10L,32,90.0,2880.0,16.8
2025-10-10,103,Base Milkshake Baunilha 10L,9,90.0,810.0,16.8
2025-10-10,147,Caixa de Sorvete de Chocolate Belga 10L,5,110.0,550.0,16.8
2025-10-11,150,Caixa de sorvete de Creme 10L,51,110.0,5610.0,18.5
2025-10-11,132,Caixa Açaí Tradição 10L,35,120.0,4200.0,18.5
2025-10-11,135,Creme de Cupuaçu 5L,19,70.0,1330.0,18.5
2025-10-11,119,Caixa de Sorvete de Chocolate Belga 10L,12,110.0,1320.0,18.5
2025-10-11,110,Caixa de Sorvete de Chocolate Belga 10L,16,110.0,1760.0,18.5
2025-10-11,139,Base Milkshake Baunilha 10L,27,90.0,2430.0,18.5
2025-10-11,150,Base Milkshake Chocolate 10L,10,95.0,950.0,18.5
2025-10-11,119,Caixa de Sorvete de Morango 10L,16,110.0,1760.0,18.5
2025-10-11,124,Caixa de sorvete de Creme 10L,27,110.0,2970.0,18.5
2025-10-11,134,Base Milkshake Baunilha 10L,33,90.0,2970.0,18.5
2025-10-11,107,Caixa Açaí 5L,18,65.0,1170.0,18.5
2025-10-11,103,Caixa de Sorvete de Morango 10L,8,110.0,880.0,18.5
2025-10-12,103,Caixa Açaí Tradição 10L,25,120.0,3000.0,21.5
2025-10-12,109,Base Milkshake Baunilha 10L,4,90.0,360.0,21.5
2025-10-12,105,Base Milkshake Baunilha 10L,19,90.0,1710.0,21.5
2025-10-12,113,Caixa Açaí 5L,27,65.0,1755.0,21.5
2025-10-12,145,Creme de Cupuaçu 5L,42,70.0,2940.0,21.5
2025-10-12,138,Base Milkshake Baunilha 10L,6,90.0,540.0,21.5
2025-10-12,107,Caixa de Sorvete de Morango 10L,29,110.0,3190.0,21.5
2025-10-12,148,Caixa de sorvete de Creme 10L,10,110.0,1100.0,21.5
2025-10-13,120,Creme de Cupuaçu 5L,27,70.0,1890.0,21.2
2025-10-13,117,Creme de Cupuaçu 5L,37,70.0,2590.0,21.2
2025-10-13,127,Creme de Cupuaçu 5L,30,70.0,2100.0,21.2
2025-10-13,128,Creme de Cupuaçu 5L,4,70.0,280.0,21.2
2025-10-13,119,Caixa de Sorvete de Morango 10L,17,110.0,1870.0,21.2
2025-10-13,132,Base Milkshake Chocolate 10L,25,95.0,2375.0,21.2
2025-10-13,126,Caixa de Sorvete de Chocolate Belga 10L,27,110.0,2970.0,21.2
2025-10-14,108,Caixa de sorvete de Creme 10L,15,110.0,1650.0,19.6
2025-10-14,132,Base Milkshake Baunilha 10L,17,90.0,1530.0,19.6
2025-10-14,149,Base Milkshake Chocolate 10L,11,95.0,1045.0,19.6
2025-10-14,148,Caixa Açaí 5L,31,65.0,2015.0,19.6
2025-10-14,141,Caixa Açaí Tradição 10L,23,120.0,2760.0,19.6
2025-10-14,146,Creme de Cupuaçu 5L,19,70.0,1330.0,19.6
2025-10-14,102,Caixa Açaí Tradição 10L,31,120.0,3720.0,19.6
2025-10-14,145,Caixa Açaí Tradição 10L,22,120.0,2640.0,19.6
2025-10-14,122,Base Milkshake Morango 10L,29,90.0,2610.0,19.6
2025-10-14,132,Caixa Açaí 5L,29,65.0,1885.0,19.6
2025-10-14,107,Caixa Açaí Tradição 10L,7,120.0,840.0,19.6
2025-10-14,107,Caixa de Sorvete de Morango 10L,6,110.0,660.0,19.6
2025-10-14,139,Caixa Açaí Tradição 10L,36,120.0,4320.0,19.6
2025-10-14,107,Base Milkshake Chocolate 10L,31,95.0,2945.0,19.6
2025-10-15,140,Base Milkshake Morango 10L,17,90.0,1530.0,17.9
2025-10-15,132,Base Milkshake Morango 10L,21,90.0,1890.0,17.9
2025-10-15,128,Caixa Açaí Tradição 10L,9,120.0,1080.0,17.9
2025-10-15,106,Base Milkshake Chocolate 10L,11,95.0,1045.0,17.9
2025-10-15,123,Base Milkshake Baunilha 10L,10,90.0,900.0,17.9
2025-10-15,143,Creme de Cupuaçu 5L,10,70.0,700.0,17.9
2025-10-15,133,Caixa Açaí 5L,36,65.0,2340.0,17.9
2025-10-15,124,Caixa de Sorvete de Chocolate Belga 10L,38,110.0,4180.0,17.9
2025-10-15,110,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0,17.9
2025-10-16,142,Base Milkshake Chocolate 10L,53,95.0,5035.0,20.1
2025-10-16,139,Caixa de sorvete de Creme 10L,10,110.0,1100.0,20.1
2025-10-16,114,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0,20.1
2025-10-16,117,Caixa de sorvete de Creme 10L,38,110.0,4180.0,20.1
2025-10-17,120,Caixa de Sorvete de Morango 10L,15,110.0,1650.0,23.3
2025-10-17,121,Base Milkshake Chocolate 10L,11,95.0,1045.0,23.3
2025-10-17,115,Caixa de Sorvete de Chocolate Belga 10L,17,110.0,1870.0,23.3
2025-10-17,114,Base Milkshake Morango 10L,30,90.0,2700.0,23.3
2025-10-17,116,Base Milkshake Morango 10L,36,90.0,3240.0,23.3
2025-10-17,115,Base Milkshake Baunilha 10L,56,90.0,5040.0,23.3
2025-10-17,106,Base Milkshake Morango 10L,11,90.0,990.0,23.3
2025-10-17,135,Base Milkshake Chocolate 10L,14,95.0,1330.0,23.3
2025-10-18,121,Caixa Açaí 5L,7,65.0,455.0,19.9
2025-10-18,112,Base Milkshake Morango 10L,18,90.0,1620.0,19.9
2025-10-18,144,Caixa Açaí 5L,35,65.0,2275.0,19.9
2025-10-18,139,Base Milkshake Morango 10L,4,90.0,360.0,19.9
2025-10-18,148,Base Milkshake Chocolate 10L,11,95.0,1045.0,19.9
2025-10-18,116,Caixa de sorvete de Creme 10L,40,110.0,4400.0,19.9
2025-10-19,123,Base Milkshake Baunilha 10L,47,90.0,4230.0,13.6
2025-10-19,114,Caixa de Sorvete de Morango 10L,19,110.0,2090.0,13.6
2025-10-19,129,Caixa de Sorvete de Morango 10L,41,110.0,4510.0,13.6
2025-10-19,123,Caixa de sorvete de Creme 10L,27,110.0,2970.0,13.6
2025-10-19,110,Creme de Cupuaçu 5L,54,70.0,3780.0,13.6
2025-10-19,141,Caixa Açaí Tradição 10L,18,120.0,2160.0,13.6
2025-10-19,136,Base Milkshake Morango 10L,24,90.0,2160.0,13.6
2025-10-19,118,Caixa de Sorvete de Morango 10L,31,110.0,3410.0,13.6
2025-10-19,148,Caixa de sorvete de Creme 10L,35,110.0,3850.0,13.6
2025-10-19,131,Caixa de sorvete de Creme 10L,40,110.0,4400.0,13.6
2025-10-20,148,Caixa Açaí 5L,54,65.0,3510.0,13.1
2025-10-20,134,Caixa Açaí 5L,9,65.0,585.0,13.1
2025-10-20,124,Caixa de Sorvete de Morango 10L,34,110.0,3740.0,13.1
2025-10-20,107,Caixa Açaí 5L,8,65.0,520.0,13.1
2025-10-20,120,Creme de Cupuaçu 5L,47,70.0,3290.0,13.1
2025-10-20,103,Caixa de Sorvete de Morango 10L,25,110.0,2750.0,13.1
2025-10-20,149,Caixa de Sorvete de Morango 10L,25,110.0,2750.0,13.1
2025-10-21,143,Caixa de Sorvete de Chocolate Belga 10L,29,110.0,3190.0,14.1
2025-10-21,104,Base Milkshake Baunilha 10L,21,90.0,1890.0,14.1
2025-10-21,127,Caixa Açaí Tradição 10L,25,120.0,3000.0,14.1
2025-10-21,136,Caixa Açaí 5L,28,65.0,1820.0,14.1
2025-10-21,145,Caixa de sorvete de Creme 10L,17,110.0,1870.0,14.1
2025-10-21,113,Base Milkshake Baunilha 10L,26,90.0,2340.0,14.1
2025-10-22,119,Base Milkshake Baunilha 10L,18,90.0,1620.0,15.1
2025-10-22,117,Caixa de sorvete de Creme 10L,21,110.0,2310.0,15.1
2025-10-22,115,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0,15.1
2025-10-22,149,Caixa Açaí 5L,12,65.0,780.0,15.1
2025-10-22,141,Caixa de sorvete de Creme 10L,10,110.0,1100.0,15.1
2025-10-23,106,Base Milkshake Baunilha 10L,30,90.0,2700.0,16.3
2025-10-23,110,Base Milkshake Chocolate 10L,5,95.0,475.0,16.3
2025-10-23,127,Base Milkshake Baunilha 10L,41,90.0,3690.0,16.3
2025-10-23,120,Base Milkshake Morango 10L,28,90.0,2520.0,16.3
2025-10-23,121,Creme de Cupuaçu 5L,4,70.0,280.0,16.3
2025-10-23,144,Base Milkshake Baunilha 10L,14,90.0,1260.0,16.3
2025-10-23,103,Base Milkshake Chocolate 10L,16,95.0,1520.0,16.3
2025-10-23,106,Base Milkshake Baunilha 10L,31,90.0,2790.0,16.3
2025-10-24,111,Caixa de Sorvete de Chocolate Belga 10L,3,110.0,330.0,18.3
2025-10-24,134,Base Milkshake Baunilha 10L,18,90.0,1620.0,18.3
2025-10-24,145,Base Milkshake Morango 10L,12,90.0,1080.0,18.3
2025-10-24,146,Caixa de sorvete de Creme 10L,4,110.0,440.0,18.3
2025-10-24,150,Base Milkshake Baunilha 10L,23,90.0,2070.0,18.3
2025-10-25,116,Creme de Cupuaçu 5L,47,70.0,3290.0,22.3
2025-10-25,111,Caixa Açaí 5L,7,65.0,455.0,22.3
2025-10-25,139,Base Milkshake Chocolate 10L,16,95.0,1520.0,22.3
2025-10-25,107,Caixa de sorvete de Creme 10L,4,110.0,440.0,22.3
2025-10-25,134,Base Milkshake Chocolate 10L,20,95.0,1900.0,22.3
2025-10-25,140,Creme de Cupuaçu 5L,35,70.0,2450.0,22.3
2025-10-25,150,Creme de Cupuaçu 5L,20,70.0,1400.0,22.3
2025-10-26,142,Caixa de Sorvete de Chocolate Belga 10L,21,110.0,2310.0,23.9
2025-10-26,101,Base Milkshake Baunilha 10L,7,90.0,630.0,23.9
2025-10-26,115,Caixa de Sorvete de Chocolate Belga 10L,24,110.0,2640.0,23.9
2025-10-26,148,Creme de Cupuaçu 5L,30,70.0,2100.0,23.9
2025-10-26,119,Base Milkshake Chocolate 10L,38,95.0,3610.0,23.9
2025-10-26,105,Caixa Açaí 5L,8,65.0,520.0,23.9
2025-10-26,150,Base Milkshake Chocolate 10L,26,95.0,2470.0,23.9
2025-10-27,110,Caixa Açaí 5L,41,65.0,2665.0,20.3
2025-10-27,106,Caixa Açaí 5L,28,65.0,1820.0,20.3
2025-10-27,103,Creme de Cupuaçu 5L,11,70.0,770.0,20.3
2025-10-27,119,Caixa de Sorvete de Chocolate Belga 10L,34,110.0,3740.0,20.3
2025-10-27,110,Base Milkshake Baunilha 10L,3,90.0,270.0,20.3
2025-10-27,111,Creme de Cupuaçu 5L,17,70.0,1190.0,20.3
2025-10-27,117,Base Milkshake Chocolate 10L,16,95.0,1520.0,20.3
2025-10-27,130,Base Milkshake Chocolate 10L,16,95.0,1520.0,20.3
2025-10-27,119,Caixa Açaí Tradição 10L,38,120.0,4560.0,20.3
2025-10-27,114,Caixa de Sorvete de Morango 10L,56,110.0,6160.0,20.3
2025-10-27,112,Creme de Cupuaçu 5L,28,70.0,1960.0,20.3
2025-10-27,126,Caixa de sorvete de Creme 10L,26,110.0,2860.0,20.3
2025-10-28,135,Caixa de sorvete de Creme 10L,29,110.0,3190.0,19.6
2025-10-28,103,Caixa Açaí Tradição 10L,13,120.0,1560.0,19.6
2025-10-28,146,Base Milkshake Chocolate 10L,33,95.0,3135.0,19.6
2025-10-28,124,Creme de Cupuaçu 5L,19,70.0,1330.0,19.6
2025-10-28,143,Caixa Açaí Tradição 10L,34,120.0,4080.0,19.6
2025-10-28,116,Base Milkshake Chocolate 10L,29,95.0,2755.0,19.6
2025-10-28,141,Caixa de sorvete de Creme 10L,21,110.0,2310.0,19.6
2025-10-28,112,Caixa Açaí 5L,7,65.0,455.0,19.6
2025-10-28,131,Caixa Açaí Tradição 10L,31,120.0,3720.0,19.6
2025-10-28,135,Base Milkshake Morango 10L,18,90.0,1620.0,19.6
2025-10-28,150,Caixa de sorvete de Creme 10L,41,110.0,4510.0,19.6
2025-10-28,111,Base Milkshake Morango 10L,29,90.0,2610.0,19.6
2025-10-29,134,Base Milkshake Baunilha 10L,13,90.0,1170.0,20.6
2025-10-29,139,Caixa Açaí 5L,25,65.0,1625.0,20.6
2025-10-29,132,Caixa de sorvete de Creme 10L,38,110.0,4180.0,20.6
2025-10-29,129,Creme de Cupuaçu 5L,25,70.0,1750.0,20.6
2025-10-29,139,Caixa Açaí Tradição 10L,31,120.0,3720.0,20.6
2025-10-29,149,Caixa Açaí Tradição 10L,36,120.0,4320.0,20.6
2025-10-29,115,Creme de Cupuaçu 5L,11,70.0,770.0,20.6
2025-10-30,129,Caixa Açaí 5L,33,65.0,2145.0,16.2
2025-10-30,105,Caixa de Sorvete de Chocolate Belga 10L,40,110.0,4400.0,16.2
2025-10-30,129,Base Milkshake Morango 10L,46,90.0,4140.0,16.2
2025-10-30,122,Creme de Cupuaçu 5L,15,70.0,1050.0,16.2
2025-10-30,125,Caixa Açaí Tradição 10L,11,120.0,1320.0,16.2
2025-10-30,132,Creme de Cupuaçu 5L,52,70.0,3640.0,16.2
2025-10-30,101,Caixa Açaí 5L,36,65.0,2340.0,16.2
2025-10-30,132,Base Milkshake Baunilha 10L,45,90.0,4050.0,16.2
2025-10-30,113,Base Milkshake Baunilha 10L,21,90.0,1890.0,16.2
2025-10-30,131,Caixa Açaí 5L,8,65.0,520.0,16.2
2025-10-31,145,Caixa Açaí 5L,18,65.0,1170.0,17.0
2025-10-31,139,Caixa de Sorvete de Chocolate Belga 10L,10,110.0,1100.0,17.0
2025-10-31,141,Caixa de Sorvete de Morango 10L,10,110.0,1100.0,17.0
2025-10-31,103,Caixa de Sorvete de Chocolate Belga 10L,32,110.0,3520.0,17.0
2025-10-31,138,Base Milkshake Morango 10L,4,90.0,360.0,17.0
2025-10-31,135,Caixa Açaí 5L,30,65.0,1950.0,17.0
2025-10-31,112,Creme de Cupuaçu 5L,17,70.0,1190.0,17.0
2025-10-31,113,Caixa de Sorvete de Morango 10L,18,110.0,1980.0,17.0
2025-10-31,140,Caixa de Sorvete de Chocolate Belga 10L,43,110.0,4730.0,17.0
2025-10-31,138,Caixa Açaí Tradição 10L,9,120.0,1080.0,17.0
2025-10-31,119,Caixa de Sorvete de Chocolate Belga 10L,6,110.0,660.0,17.0
2025-11-01,102,Creme de Cupuaçu 5L,80,70.0,5600.0,20.5
2025-11-01,145,Caixa Açaí Tradição 10L,26,120.0,3120.0,20.5
2025-11-01,144,Caixa de sorvete de Creme 10L,40,110.0,4400.0,20.5
2025-11-01,143,Caixa de Sorvete de Chocolate Belga 10L,70,110.0,7700.0,20.5
2025-11-01,121,Creme de Cupuaçu 5L,55,70.0,3850.0,20.5
2025-11-01,115,Caixa de Sorvete de Chocolate Belga 10L,35,110.0,3850.0,20.5
2025-11-01,126,Creme de Cupuaçu 5L,73,70.0,5110.0,20.5
2025-11-01,120,Caixa de Sorvete de Morango 10L,9,110.0,990.0,20.5
2025-11-01,133,Creme de Cupuaçu 5L,71,70.0,4970.0,20.5
2025-11-02,116,Base Milkshake Morango 10L,8,90.0,720.0,19.0
2025-11-02,105,Caixa de sorvete de Creme 10L,67,110.0,7370.0,19.0
2025-11-02,136,Caixa de Sorvete de Chocolate Belga 10L,18,110.0,1980.0,19.0
2025-11-02,132,Caixa Açaí Tradição 10L,117,120.0,14040.0,19.0
2025-11-02,124,Caixa Açaí Tradição 10L,33,120.0,3960.0,19.0
2025-11-02,136,Caixa Açaí Tradição 10L,75,120.0,9000.0,19.0
2025-11-02,136,Base Milkshake Baunilha 10L,38,90.0,3420.0,19.0
2025-11-02,109,Creme de Cupuaçu 5L,14,70.0,980.0,19.0
2025-11-02,107,Caixa de Sorvete de Morango 10L,37,110.0,4070.0,19.0
2025-11-02,129,Base Milkshake Baunilha 10L,75,90.0,6750.0,19.0
2025-11-02,109,Base Milkshake Morango 10L,22,90.0,1980.0,19.0
2025-11-02,106,Caixa Açaí Tradição 10L,18,120.0,2160.0,19.0
2025-11-03,121,Base Milkshake Baunilha 10L,69,90.0,6210.0,20.7
2025-11-03,114,Base Milkshake Baunilha 10L,101,90.0,9090.0,20.7
2025-11-03,130,Base Milkshake Chocolate 10L,27,95.0,2565.0,20.7
2025-11-03,146,Caixa Açaí 5L,29,65.0,1885.0,20.7
2025-11-03,129,Caixa de Sorvete de Chocolate Belga 10L,7,110.0,770.0,20.7
2025-11-03,120,Creme de Cupuaçu 5L,37,70.0,2590.0,20.7
2025-11-03,134,Caixa Açaí Tradição 10L,117,120.0,14040.0,20.7
2025-11-04,133,Creme de Cupuaçu 5L,13,70.0,910.0,20.9
2025-11-04,102,Base Milkshake Baunilha 10L,24,90.0,2160.0,20.9
2025-11-04,102,Caixa de sorvete de Creme 10L,52,110.0,5720.0,20.9
2025-11-04,133,Base Milkshake Morango 10L,9,90.0,810.0,20.9
2025-11-04,107,Creme de Cupuaçu 5L,98,70.0,6860.0,20.9
2025-11-04,140,Base Milkshake Chocolate 10L,63,95.0,5985.0,20.9
2025-11-05,101,Caixa Açaí Tradição 10L,93,120.0,11160.0,23.0
2025-11-05,118,Creme de Cupuaçu 5L,73,70.0,5110.0,23.0
2025-11-05,146,Caixa de Sorvete de Chocolate Belga 10L,71,110.0,7810.0,23.0
2025-11-05,148,Caixa de sorvete de Creme 10L,26,110.0,2860.0,23.0
2025-11-05,133,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0,23.0
2025-11-05,128,Caixa Açaí 5L,18,65.0,1170.0,23.0
2025-11-06,114,Base Milkshake Morango 10L,31,90.0,2790.0,17.7
2025-11-06,114,Caixa de Sorvete de Morango 10L,14,110.0,1540.0,17.7
2025-11-06,129,Caixa de sorvete de Creme 10L,53,110.0,5830.0,17.7
2025-11-06,137,Base Milkshake Chocolate 10L,30,95.0,2850.0,17.7
2025-11-06,124,Caixa Açaí Tradição 10L,42,120.0,5040.0,17.7
2025-11-06,126,Base Milkshake Morango 10L,26,90.0,2340.0,17.7
2025-11-06,126,Base Milkshake Chocolate 10L,15,95.0,1425.0,17.7
2025-11-06,121,Creme de Cupuaçu 5L,40,70.0,2800.0,17.7
2025-11-07,114,Caixa de Sorvete de Morango 10L,75,110.0,8250.0,19.5
2025-11-07,135,Caixa Açaí Tradição 10L,61,120.0,7320.0,19.5
2025-11-07,114,Base Milkshake Baunilha 10L,11,90.0,990.0,19.5
2025-11-07,148,Base Milkshake Morango 10L,82,90.0,7380.0,19.5
2025-11-07,128,Base Milkshake Baunilha 10L,56,90.0,5040.0,19.5
2025-11-07,146,Caixa de Sorvete de Morango 10L,78,110.0,8580.0,19.5
2025-11-07,131,Base Milkshake Morango 10L,39,90.0,3510.0,19.5
2025-11-08,128,Caixa de Sorvete de Morango 10L,50,110.0,5500.0,21.6
2025-11-08,149,Caixa de Sorvete de Morango 10L,21,110.0,2310.0,21.6
2025-11-08,142,Caixa de Sorvete de Morango 10L,87,110.0,9570.0,21.6
2025-11-08,138,Base Milkshake Chocolate 10L,67,95.0,6365.0,21.6
2025-11-08,128,Caixa de Sorvete de Morango 10L,14,110.0,1540.0,21.6
2025-11-08,143,Base Milkshake Chocolate 10L,68,95.0,6460.0,21.6
2025-11-08,110,Base Milkshake Morango 10L,74,90.0,6660.0,21.6
2025-11-08,137,Creme de Cupuaçu 5L,67,70.0,4690.0,21.6
2025-11-08,120,Caixa de Sorvete de Morango 10L,35,110.0,3850.0,21.6
2025-11-08,147,Caixa de sorvete de Creme 10L,117,110.0,12870.0,21.6
2025-11-09,129,Base Milkshake Morango 10L,56,90.0,5040.0,16.5
2025-11-09,110,Caixa Açaí 5L,23,65.0,1495.0,16.5
2025-11-09,106,Base Milkshake Baunilha 10L,76,90.0,6840.0,16.5
2025-11-09,107,Caixa de Sorvete de Morango 10L,9,110.0,990.0,16.5
2025-11-09,111,Creme de Cupuaçu 5L,65,70.0,4550.0,16.5
2025-11-09,147,Caixa de sorvete de Creme 10L,69,110.0,7590.0,16.5
2025-11-09,144,Base Milkshake Chocolate 10L,61,95.0,5795.0,16.5
2025-11-09,143,Base Milkshake Chocolate 10L,49,95.0,4655.0,16.5
2025-11-09,101,Creme de Cupuaçu 5L,114,70.0,7980.0,16.5
2025-11-09,119,Caixa de sorvete de Creme 10L,10,110.0,1100.0,16.5
2025-11-09,130,Base Milkshake Baunilha 10L,57,90.0,5130.0,16.5
2025-11-09,130,Caixa de sorvete de Creme 10L,19,110.0,2090.0,16.5
2025-11-09,130,Base Milkshake Morango 10L,44,90.0,3960.0,16.5
2025-11-10,128,Base Milkshake Morango 10L,66,90.0,5940.0,16.2
2025-11-10,144,Caixa Açaí 5L,111,65.0,7215.0,16.2
2025-11-10,108,Caixa de sorvete de Creme 10L,37,110.0,4070.0,16.2
2025-11-10,101,Creme de Cupuaçu 5L,98,70.0,6860.0,16.2
2025-11-10,111,Base Milkshake Baunilha 10L,13,90.0,1170.0,16.2
2025-11-10,132,Caixa de sorvete de Creme 10L,69,110.0,7590.0,16.2
2025-11-10,120,Base Milkshake Baunilha 10L,27,90.0,2430.0,16.2
2025-11-10,115,Base Milkshake Chocolate 10L,22,95.0,2090.0,16.2
2025-11-10,146,Base Milkshake Chocolate 10L,75,95.0,7125.0,16.2
2025-11-10,143,Base Milkshake Chocolate 10L,95,95.0,9025.0,16.2
2025-11-10,113,Caixa de Sorvete de Chocolate Belga 10L,86,110.0,9460.0,16.2
2025-11-10,138,Caixa Açaí Tradição 10L,35,120.0,4200.0,16.2
2025-11-11,150,Caixa de Sorvete de Chocolate Belga 10L,51,110.0,5610.0,17.6
2025-11-11,111,Caixa Açaí 5L,49,65.0,3185.0,17.6
2025-11-11,107,Caixa de Sorvete de Chocolate Belga 10L,72,110.0,7920.0,17.6
2025-11-11,127,Base Milkshake Chocolate 10L,75,95.0,7125.0,17.6
2025-11-12,133,Base Milkshake Morango 10L,71,90.0,6390.0,21.1
2025-11-12,124,Caixa Açaí Tradição 10L,100,120.0,12000.0,21.1
2025-11-12,133,Base Milkshake Chocolate 10L,87,95.0,8265.0,21.1
2025-11-12,148,Caixa de Sorvete de Morango 10L,12,110.0,1320.0,21.1
2025-11-12,112,Creme de Cupuaçu 5L,58,70.0,4060.0,21.1
2025-11-12,128,Base Milkshake Chocolate 10L,104,95.0,9880.0,21.1
2025-11-12,143,Caixa de Sorvete de Chocolate Belga 10L,26,110.0,2860.0,21.1
2025-11-12,149,Caixa de Sorvete de Morango 10L,33,110.0,3630.0,21.1
2025-11-13,149,Creme de Cupuaçu 5L,56,70.0,3920.0,22.3
2025-11-13,124,Base Milkshake Chocolate 10L,16,95.0,1520.0,22.3
2025-11-13,123,Creme de Cupuaçu 5L,9,70.0,630.0,22.3
2025-11-13,139,Base Milkshake Chocolate 10L,99,95.0,9405.0,22.3
2025-11-13,147,Caixa de Sorvete de Chocolate Belga 10L,57,110.0,6270.0,22.3
2025-11-13,144,Caixa de sorvete de Creme 10L,72,110.0,7920.0,22.3
2025-11-13,138,Caixa de sorvete de Creme 10L,72,110.0,7920.0,22.3
